timestamp,username,tweet,mentions,hashtags,likes,retweets,comments,replies,views,compound,sentiment,topic
2025-06-28 01:45:52,workus_org,recruiter bpo growth troops,,"jobs,job,Remoto,Brazil",0,0,0,0,4,0.3818,positive,2
2025-06-28 01:35:41,UnlistedJobs,unlisted job alert role solutions engineer location united states salary skills java javascript objective scala oauth markets coaching consumer content design employees,,"remote,jobs",0,0,0,0,36,0.6908,positive,4
2025-06-28 01:32:01,DiedreMoire,field mechanic automated food packaging toms river nj diedremoire,,"JobSearch,JobHunt,JobOpening,Hiring,Job,Jobs,Careers,Employment,jobposting,fieldservicejobs,technicianjobs",0,0,0,0,10,0.0,neutral,0
2025-06-28 01:28:22,marty_sain65936,dmux roizodwo yo loads dont wanna hear complaining git thur farm yer asses want ppl pickin loads ur side anything,,"MAGA,farm,jobs,black,blacksfortrump",0,0,0,0,8,0.2244,positive,0
2025-06-28 01:27:45,UPacificCareers,happened crustacean late work lobster job need job check sales associate position,,"LOL,SorryNotSorry,job,jobs",0,0,0,0,5,0.0,neutral,0
2025-06-28 01:19:59,AbsurdAIHumor,,,"ai,aiArt,aiArtWork,isotype,dataviz,diagram,employment,craftspeople,statistics,visualization,infographic,international,labor,jobs",1,0,1,0,53,0.0,neutral,2
2025-06-28 01:00:52,Jehlumjk,qul fruits kashmir procurement executive job vacancy,,"Jehlum,Jobs",1,0,0,0,22,0.0,neutral,2
2025-06-28 01:00:08,Emailjobsio,new job growth marketing manager lifecycle lyft read rketing manager lifecycle lyft,,"emailmarketing,jobsearch,jobs,email,marketingautomation,emailjobs,marketingtwitter",0,0,0,0,16,0.3818,positive,4
2025-06-28 00:59:30,Job_driving,sr security systems engineer dce security solutions engineering sr security systems engineer dce systems engineer dce security solutions engineering,,"DeveloperJobs,TechCareers,Recruiting,ITCareers,jobs,jobpostings,job",0,0,0,0,8,0.875,positive,4
2025-06-28 00:59:23,ITjobsMontana,air force operational energy data analyst description leidos seeking air force data analyst support operational energy operational energy data analyst,,"TechIndustry,HiringNow,ITCareers,jobs,job,ITSupportJobs",0,0,0,0,7,0.7906,positive,1
2025-06-28 00:56:02,WOBionetworks,wobn jobs research scientist engr seattle wa gon biotech jobs research scientist engr seattle wa utm source rss utm medium rss utm campaign research scientist engr seattle wa,,"biotech,jobs",0,0,0,0,42,0.0,neutral,3
2025-06-28 00:50:01,DanCostellodeux,wollongong yr uow mib mo global leadership uow st impact th qs liberals burn grads wins graduated top cohort months early master international business,,"Jobs,CareerChange",0,0,0,0,11,0.6705,positive,2
2025-06-28 00:36:24,UPacificCareers,scientists trust atoms anymore make everything job offers job location real check,,"job,jobs",0,0,0,0,3,0.5106,positive,2
2025-06-28 00:33:57,UnlistedJobs,unlisted job alert role ai solutions engineer location united states salary skills artificial intelligence analytics machine learning open source employees,,"remote,jobs",1,0,0,0,40,0.8316,positive,4
2025-06-28 00:32:34,ITjobsinAlaska,lead cybersecurity software engineer lead cybersecurity software engineer focused full stack development security software engineer,,"jobs,NowHiring,jobpostings,ITJobs,InformationTechnology,TechnologyJobs",0,0,0,0,15,0.6124,positive,4
2025-06-28 00:30:02,michaeldstover,comfort freedom new professional,,"work,careers,jobs,freelancing,freelancers,freelancecareers,freelancerevolution,entrepreneurs,solopreneurs",0,0,0,0,16,0.7717,positive,4
2025-06-28 00:07:59,towandaism,attention job seekers career development opportunities,,"JobTraining,jobs,careers,jobopportunities,careeropportunities,JobFair,CareerFair,jobseekers,employment",0,0,0,0,6,0.3818,positive,2
2025-06-28 00:05:17,UPacificCareers,scarecrow win award outstanding field want stand job location join us,,"jobs,RocketJobs",0,0,0,0,5,0.9186,positive,0
2025-06-28 00:00:54,ecomprtal,rhodeskin hiring growth marketing manager los angeles hybrid check apply odeskin growth marketing manager,,"ecommerce,shopify,jobs,hiring",0,0,0,0,12,0.6369,positive,4
2025-06-28 00:00:36,theassurancegrp,decline doge changing job market decline doge changing job market,,"recruiting,jobs,hiring,recruiters",0,0,0,0,4,0.0,neutral,0
2025-06-28 00:00:18,foundrole,mental health therapist jobs across usa open positions hiring remote site nationwide find next opportunity view positions therapist jobs,,"Jobs,Hiring,MentalHealthTherapist",0,0,0,0,6,0.4215,positive,3
2025-06-28 00:00:01,echojobs__io,ericsson hiring software developer intern toronto ontario canada,,"javascript,python,html,angular,kubernetes,tech,softwareengineer,jobs,100daysofcode,100devs",1,0,0,0,86,0.0,neutral,4
2025-06-28 00:00:01,echojobs__io,ericsson hiring junior software developer poland,,"python,sql,git,bash,shell,tech,softwareengineer,jobs,100daysofcode,100devs",0,0,0,0,51,0.0,neutral,0
2025-06-28 00:00:01,echojobs__io,ericsson hiring lab cloud infrastructure engineer hungary budapest hungary,,"Infrastructure,python,microservices,machinelearning,kubernetes,docker,tech,softwareengineer,jobs",1,0,0,0,52,0.0,neutral,4
2025-06-28 00:00:01,tryremote,tempo seeking new frontend engineer frontend engineer tempo,,"hiring,jobs,remote",0,0,0,0,71,0.0,neutral,4
2025-06-27 23:41:01,ProBonoAust,regional gippsland multicultural services seek candidate chief executive officer gippsland multicultural services,,"JOBS,VIC",0,0,0,0,57,0.0,neutral,0
2025-06-27 23:35:55,UnlistedJobs,unlisted job alert role software developer location canada salary skills analytics data science angular javascript react scala genai employees,,"remote,jobs",0,0,0,0,37,0.296,positive,4
2025-06-27 23:30:00,ca_dsh,dsh multiple openings student assistant san bernardino ca,,"hiring,OpenUntilFilled,Jobs,Career,StudentAssistant",0,0,1,0,19,0.0,neutral,3
2025-06-27 23:30:00,ca_dsh,dsh one opening dietetic technician san bernardino ca,,"hiring,Apply,Jobs,Career,DieteticTechnician,NutritionServices",0,0,1,0,18,0.0,neutral,3
2025-06-27 23:30:00,ca_dsh,dsh one opening psychiatric technician san bernardino ca,,"hiring,Apply,Jobs,Career,PsychiatricTechnician,PsychTech,HealthCare",0,0,1,0,20,0.0,neutral,3
2025-06-27 23:30:00,ca_dsh,dsh one opening nurse practitioner atascadero ca,,"hiring,Apply,Jobs,Career,NursePractitioner,Nursing,Healthcare",0,0,1,0,13,0.0,neutral,3
2025-06-27 23:30:00,ca_dsh,dsh one opening associate governmental program analyst sacramento ca,,"hiring,Apply,Jobs,Career,AGPA,Analyst",0,0,1,0,14,0.0,neutral,3
2025-06-27 23:30:00,ca_dsh,dsh two openings information technology specialist sacramento ca,,"hiring,Apply,Jobs,Career,IT,InformationTechnology",0,0,1,0,16,0.0,neutral,3
2025-06-27 23:30:00,ca_dsh,dsh one opening office technician typing san bernardino ca,,"hiring,Apply,Jobs,Career,OfficeTechnician,OT,Clerical",0,0,1,0,23,0.0,neutral,3
2025-06-27 23:28:36,Toledo_PD,apply,,"ToledoPolice,Hiring,Jobs,Career,Toledo,LawEnforcement",3,0,0,0,511,0.0,neutral,2
2025-06-27 23:22:12,PinkJobsSite,onsite research study south glendale los angeles ca,,"jobpost,jobs,diversity",0,0,0,0,9,0.0,neutral,3
2025-06-27 23:17:08,PinkJobsSite,internet domain assessor dutch sr,,"diversity,vacancy,job",0,0,0,0,2,0.0,neutral,2
2025-06-27 23:16:04,SDBNJobs,regional marketing manager san diego ca ech jobs regional marketing manager san diego ca,,"biotech,jobs",0,0,0,0,42,0.0,neutral,3
2025-06-27 23:13:07,PinkJobsSite,online data analyst english us,,"jobs,hiring,inclusion",0,0,0,0,13,0.0,neutral,1
2025-06-27 22:49:21,DreamJobsAfrica,job alert see flyer details,,"Dreamjobs,Dreamjobs,Jobs",0,0,0,0,1,0.296,positive,2
2025-06-27 22:48:33,acejobsnigeria,ace jobs nigeria wms warehouse executive bat rehouse executive bat html spref tw,,"JobsInNigeria,jobseeker,recruitment,AceJobsNigeria",0,0,0,0,4,0.0,neutral,0
2025-06-27 22:48:12,DreamJobsAfrica,job alert see flyer details,,"Dreamjobs,Jobs",0,0,0,0,1,0.296,positive,2
2025-06-27 22:45:38,xdeputyHQ,ascentech services limited needs hire mechanical technician got relevant experience could good share someone might need details mechanical technicia,,"hiring,jobs,XDeputy",0,0,0,0,33,0.4939,positive,1
2025-06-27 22:45:12,xdeputyHQ,st dominic catholic hospital needs hire pharmacy technician got relevant experience could good share someone might need details pharmacy technician,,"hiring,jobs,XDeputy",0,0,0,0,25,0.6249,positive,1
2025-06-27 22:42:54,mustakbil,page seo backlink building specialist site post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,29,0.0,neutral,3
2025-06-27 22:42:51,mustakbil,looking seo sales closers post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,32,0.0,neutral,3
2025-06-27 22:42:51,mustakbil,looking seo sales agents post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,28,0.0,neutral,3
2025-06-27 22:42:48,mustakbil,physical therapist post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,22,0.0,neutral,3
2025-06-27 22:40:17,savingyourteeth,hiring endodontic practice sale albuquerque nm professional transition strategies albuquerque new mexico,,jobs,0,0,0,0,109,0.0,neutral,4
2025-06-27 22:36:11,CoyoteTech_Phil,quality inspector los angeles ca cb ac aca detail venue twitter,,"QualityControl,MechanicalInspector,LosAngeles,Aerospace,MedicalDevice,OpticalComparator,Micrometers,Calipers,Manufacturing,Jobs",0,0,0,0,11,0.0,neutral,3
2025-06-27 22:34:45,UnlistedJobs,unlisted job alert role systems engineer location united states salary skills hardware python aws jira groovy ansible jenkins terraform employees,,"remote,jobs",0,0,0,0,28,0.6124,positive,4
2025-06-27 22:33:34,UPacificCareers,best job ever ok maybe biased great jobs check retail support associate position,,"retailcareers,RocketJobs,jobs",0,0,0,0,3,0.9022,positive,0
2025-06-27 22:32:55,NavalNuclearLab,interested great career opportunity naval nuclear laboratory idaho facility hiring name take look next career,,"jobs,NNLJobs",0,0,0,0,26,0.8625,positive,2
2025-06-27 22:31:05,SFBNJobs,scientist cell therapy vivo delivery san francisco ca biotech jobs scientist cell therapy vivo delivery san francisco ca,,"jobs,biotech",0,0,0,0,43,0.0,neutral,3
2025-06-27 22:30:20,dapstats,tyx tnx irx fvx,,"macro,jobs,layoffs",2,0,1,0,97,0.2732,positive,2
2025-06-27 22:13:29,ArtFindingWork,make easy employers see value hiring ultimately realized interviewing mistake discussing done past value instead wanted employer future value ngwork make easy employers see utm campaign post utm medium web showwelcomeonshare false,,"gethired,jobs,employment,jobnsearch",1,0,0,0,8,0.8625,positive,3
2025-06-27 22:12:04,TXBionetworks,txbn jobs regional territory manager jobs regional territory manager utm source rss utm medium rss utm campaign regional territory manager,,"biotech,jobs",0,0,0,0,8,0.0,neutral,3
2025-06-27 22:10:17,ISAsigns,hiring custom sign graphic designer ramsay signs portland oregon,,jobs,0,0,0,0,91,0.0,neutral,4
2025-06-27 22:09:35,LatinosHigherEd,new job alert academic mentor philadelphia pennsylvania,,"career,jobs",0,0,0,0,10,0.296,positive,4
2025-06-27 22:07:29,BeormundSchool,hey experienced ta fancy new challenge check school website considering joining team,,"vacancy,job,school,supportstaff,schools,SEND,SEMH,Teaching,Assistant,classroom,support,team",0,0,0,0,12,0.0772,positive,2
2025-06-27 22:02:40,CVWarehouseJobs,floor manager,,"Jobs,withCVWarehouse",0,0,0,0,2,0.0,neutral,0
2025-06-27 22:01:23,pulse24ai,ai job displacement anthropic wants solutions anthropic tackles ai fallout utm source twitter utm medium organic social,,"anthropic,ai,economics,jobs,research",1,0,0,0,8,0.1779,positive,3
2025-06-27 22:00:40,JOchyberry,looking laundry attendants work buruburu outlet xpress laundry ladies good customer service sales send cv hr com mt kenya central kenya ugandans,nexgenfuelworks,"JoseOchyBerry,IkoKaziKE,IkoKazi,Jobs,SiriNiNumbers,AskGachagua,RutoMustGo",0,0,0,0,83,0.4404,positive,2
2025-06-27 21:56:24,Indiana_recruit,senior systems engineer description looking opportunity make impact leidos deliver innovative solutions tems engineer,,"HiringNow,jobsearch,hiring,jobs,JobOpening,Recruiting,InformationTechnology",0,0,0,0,15,0.7506,positive,0
2025-06-27 21:55:05,PersonnelPlus,personnel plus inc hiring customer service agent treasure valley customer service agent start,,"Jobs,IdahoStaffing",0,0,0,0,13,0.296,positive,2
2025-06-27 21:51:44,mustakbil,native korean customer service advisor job kuala lumpur malaysia post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,55,0.0,neutral,2
2025-06-27 21:51:13,IBD_MLarkin,hits record amid trade hopes july holiday report looms nke amzn,,"StockMarket,Trump,Jobs",0,0,0,0,177,0.5994,positive,2
2025-06-27 21:47:11,mustakbil,social media customer service agent post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,28,0.0,neutral,3
2025-06-27 21:45:47,workus_org,est gio em marketing infoaxis solutions,,"jobs,job,Toledo,Paraná,Brazil",0,0,0,0,11,0.1779,positive,4
2025-06-27 21:40:17,tweetAONL,hiring director nursing start center cancer research dallas texas,,jobs,0,0,0,0,51,-0.6597,negative,4
2025-06-27 21:40:00,SM1Jobs,thats today thank back monday evening surrounding area,,"likes,follows,reposts,Jobs,Sutton,Merton,Carshalton,Wallington,Croydon,Cheam,Epsom,WorcesterPark,Wimbledon,Banstead,Tadworth,London,SuttonJobs,SM1Jobs",0,0,0,0,77,0.3612,positive,2
2025-06-27 21:35:36,ITLouisiana,system administrator mantech seeks motivated career customer oriented system administrator join team columbia md team inistrator,,"SoftwareJobs,Recruiting,jobs,RemoteTechJobs,InformationTechnology",0,0,0,0,4,0.6369,positive,2
2025-06-27 21:35:25,thegigsguy,jag physical therapy hiring home physical therapist toms river nj utm source twitter,,"jobs,hiring",0,0,0,0,6,0.0,neutral,3
2025-06-27 21:35:24,thegigsguy,panera bread hiring salad sandwich maker columbia mo da utm source twitter,,"jobs,hiring",0,0,0,0,15,0.0,neutral,3
2025-06-27 21:35:24,thegigsguy,sanford health hiring rn care manager adult weight management days fargo nd bb bb ec utm source twitter,,"jobs,hiring",0,0,0,0,13,0.4939,positive,0
2025-06-27 21:35:24,thegigsguy,higginbotham brothers hiring yard warehouse rep denver city tx dcfd utm source twitter,,"jobs,hiring",0,0,0,0,8,0.3612,positive,3
2025-06-27 21:35:24,thegigsguy,genesis logistics hiring cdl class delivery drivers nighttime san diego ca fa aeca utm source twitter,,"jobs,hiring",0,0,0,0,11,0.0,neutral,3
2025-06-27 21:35:23,thegigsguy,america best hiring optometric technician medical assistant bilingual brandon fl bc bd utm source twitter,,"jobs,hiring",0,0,0,0,6,0.6369,positive,3
2025-06-27 21:35:23,thegigsguy,west fraser hiring electrician russellville ar fa utm source twitter,,"jobs,hiring",0,0,0,0,4,0.0,neutral,3
2025-06-27 21:35:23,thegigsguy,proampac hiring production team member claremont nh bb utm source twitter,,"jobs,hiring",0,0,0,0,5,0.4939,positive,3
2025-06-27 21:35:23,thegigsguy,alpla inc hiring maintenance technician nights lima oh bb utm source twitter,,"jobs,hiring",0,0,0,0,7,0.0,neutral,3
2025-06-27 21:35:23,thegigsguy,qps employment group hiring industrial maintenance technician charles city ia acf utm source twitter,,"jobs,hiring",0,0,0,0,33,0.0,neutral,3
2025-06-27 21:35:23,thegigsguy,echn hiring registered nurse east oncology per diem manchester ct db utm source twitter,,"jobs,hiring",0,0,0,0,7,0.0,neutral,3
2025-06-27 21:35:22,thegigsguy,lutheran services florida hiring preschool teacher assistant fort walton beach fl ca utm source twitter,,"jobs,hiring",0,0,0,0,13,0.0,neutral,3
2025-06-27 21:35:22,thegigsguy,dhl supply chain hiring cdl class shuttle driver home daily north bergen nj cf utm source twitter,,"jobs,hiring",0,0,0,0,26,0.0,neutral,3
2025-06-27 21:35:22,thegigsguy,manpower hiring stock clerk liberty mo ada bc bc utm source twitter,,"jobs,hiring",0,0,0,0,11,0.5267,positive,3
2025-06-27 21:35:22,thegigsguy,urgent team management hiring family nurse practitioner physician assistant physicians care dayton tn utm source twitter,,"jobs,hiring",0,0,0,0,6,0.6124,positive,3
2025-06-27 21:35:22,thegigsguy,gardaworld security services hiring response security patrol officer omaha ne aa cae utm source twitter,,"jobs,hiring",0,0,0,0,7,0.5859,positive,4
2025-06-27 21:33:50,UnlistedJobs,unlisted job alert role designer location united states salary skills scala figma photoshop markets advertising business business communications communications services creative employees,,"remote,jobs",1,0,0,0,24,0.7845,positive,4
2025-06-27 21:33:47,mustakbil,lead generation agents post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,1,0,33,0.0,neutral,3
2025-06-27 21:33:08,mustakbil,coordinator post resume apply online,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,32,0.0,neutral,3
2025-06-27 21:29:41,Trontys_Castle,honest hardworking individuals packing plant also using,,"Illegal,Nebraska,Meat,Stolen,IDs,SSNs,IllegalImmigrants,America,Jobs,Work",0,0,0,0,10,0.5106,positive,2
2025-06-27 21:25:23,tweetAONL,hiring director nursing start center cancer research bridgewater new jersey,,jobs,0,0,0,0,42,-0.6597,negative,4
2025-06-27 21:25:00,SM1Jobs,general assistant euro car parts,,"ColliersWood,Merton,Jobs,RetailJobs,Carparts,CustomerServiceJobs,AutomotiveJobs,SM1Jobs,SuttonJobs",0,1,0,0,35,0.0,neutral,0
2025-06-27 21:20:00,SM1Jobs,delivery manual driving license category,,"Driver,Permanent,UPS,Croydon,Jobs,DrivingJobs,LogisticsJobs,CustomerServiceJobs,SM1Jobs,SuttonJobs",0,0,0,0,36,0.0,neutral,2
2025-06-27 21:15:00,SM1Jobs,postperson hrs pw,,"Driving,Permanent,RoyalMail,Mitcham,Merton,Jobs,DrivingJobs,RoyalMail,CustomerServiceJobs,SM1Jobs,SuttonJobs",0,1,0,0,33,0.0,neutral,2
2025-06-27 21:00:41,CharFlorida,,,"Winning,Jobs,America,AmericaFirst",0,0,0,0,27,0.0,neutral,2
2025-06-27 21:00:12,uiuxjobsboard,creative minds wanted full time senior web product designer location remote united states design next big thing learn mote united states senior web product designer,,"uxdesign,jobs,tech,design",0,0,0,0,48,0.8176,positive,4
2025-06-27 21:00:01,SM1Jobs,assistant general manager closes th july,,"Permanent,DavidLloyd,Kingston,Jobs,LeisureJobs,GymJobs,CustomerServiceJobs,HealthandFitness,LeisureManagement,SurreyJobs,SM1Jobs,SuttonJobs",0,0,0,0,24,0.0,neutral,2
2025-06-27 21:00:01,SimpleApply_AI,mins effort yeah clocking next years done get better job,,"SimpleApplyAl,ai,JobSearch,Jobs,jobseekers,RemoteJobs",1,0,0,0,13,0.6249,positive,2
2025-06-27 20:59:04,JOchyberry,digital marketing executive join us email resume admin com mt kenya central kenya murkomen congo mau mau resign kcse citam faith togo,nayaahafrica,"JoseOchyBerry,IkoKaziKE,IkoKazi,Jobs,SiriNiNumbers,AskGachagua,RutoMustGo,WondersOfTheEndTime,FreeNdianguiKinyagia",0,0,0,0,118,0.3818,positive,2
2025-06-27 20:58:27,PersonnelPlus,personnel plus inc hiring temporary laborers boise id junk removal general demo laborers needed boise id,,"Jobs,IdahoStaffing",0,0,0,0,8,0.0,neutral,0
2025-06-27 20:56:39,Baron1Irene,job opportunities neuralink hiring,,"JobSeekersSA,Jobs,JobSearch,JobOpening",0,0,0,0,18,0.3818,positive,2
2025-06-27 20:55:29,ARightConnect,software engineers looking new role microsoft hiring seattle check li share msft,,"Jobs,RightJobs,Hiring,Software,Engineer,SoftwareEngineer,SoftwareJobs,Microsoft,MicrosoftJobs,Seattle,CSharp,Java,Python,Seattle,SeattleJobs",0,0,0,0,52,0.296,positive,4
2025-06-27 20:55:00,SM1Jobs,senior engagement change officer mth closes rd july,,"FTC,Samaritans,Ewell,Epsom,Jobs,CharityJobs,StakeholderManagement,ProjectManagement,SurreyJobs,SM1Jobs,SuttonJobs",0,0,0,0,30,0.4588,positive,2
2025-06-27 20:49:12,ARightConnect,looking job startup backed google google ventures hiring remotely check li share,,"Jobs,RightJobs,hiring,SoftwareEngineer,Software,Engineer,SoftwareJobs,Product,ProductJobs,Startup,StartupJobs,VentureBacked,Data",0,0,0,0,42,0.3182,positive,2
2025-06-27 20:45:50,orbit_careers,leave last job sample answers ave last job utm source reviveoldpost utm medium social utm campaign reviveoldpost,,"Jobsearch,InterviewTips,Job,Jobs,Career",0,0,0,0,0,-0.0516,negative,3
2025-06-27 20:45:00,SM1Jobs,school apply th july,WeAreCumnor,"Minibus,Driver,Casual,SouthCroydon,Croydon,Jobs,DrivingJobs,SchoolJobs,SM1Jobs,SuttonJobs",0,0,0,0,24,0.0,neutral,2
2025-06-27 20:42:01,UPacificCareers,rocket strong west coast every store team vibe ready part team kingdom city mo,,"jobsinretail,UPacificCareers,jobs,retailjobs",0,0,0,0,2,0.7003,positive,2
2025-06-27 20:40:49,EmBeesWeb,along guess least entities believe goal deals days,,"POTUS,Trump,Promises,USA,Trade,TradeDeals,Tariffs,DealOfTheDay,Canada,America,American,Finance,Economy,Economics,Jobs,Dollars",0,0,0,0,33,0.0,neutral,0
2025-06-27 20:40:00,SM1Jobs,criminal investigator closes rd july,ukhomeoffice,"Croydon,London,Heathrow,Stanstead,Jobs,CivilServiceJobs,ImmigrationOfficer,ExecutiveOfficer,SM1Jobs,SuttonJobs",0,0,0,0,39,-0.5267,negative,2
2025-06-27 20:37:45,EndChildPovCA,cuts california,CAgovernor,"BigUglyBill,jobs,Doctors,Nurses,Farmers,Grocers,truckers,FarmWorkers,FoodLogistics",1,0,0,0,86,-0.296,negative,2
2025-06-27 20:35:00,SM1Jobs,customer assistant minimum guaranteed hrs pw sun fri sat express closes th july,,"Tesco,Coulsdon,Jobs,RetailJobs,CustomerServiceJobs,SurreyJobs,SM1Jobs,SuttonJobs",0,0,0,0,19,0.0,neutral,2
2025-06-27 20:34:54,UnlistedJobs,unlisted job alert role principal avionics command data handling subsystem engineer location united states salary skills hardware python java scala vba markets aerospace analytics geospatial,,"remote,jobs",0,0,0,0,30,0.6124,positive,4
2025-06-27 20:09:05,cleverWFH,comment direct links,,"threads,WorkFromHome,worldwide,workathome,virtual,JobSeekers,jobs,remotejob,short,PassiveIncome,HiringNow,ApplyNow",0,0,0,0,20,0.0,neutral,2
2025-06-27 20:08:06,HYAsearch,seattle public schools wa dent seattle wa,,"Superintendent,HYAsearch,Education,Jobs,EducationJobs,suptchat,edleadership,edadmin",0,0,0,0,55,0.0,neutral,3
2025-06-27 20:05:17,PngWorldwide,driver shortage myths debunked freight demand drives trucking jobs ortage myths debunked freight demand drives trucking jobs,,"trucking,truckers,drivers,freight,jobs,Warehousing,ports,manufacturingindustry,labor,truckingindustry",0,0,0,0,14,-0.4588,negative,3
2025-06-27 20:05:00,SM1Jobs,assistant hrs pw mon tues sun closes th july,,"CustomerService,Permanent,TheSouthernCoop,WestEwell,Epsom,Jobs,RetailJobs,CustomerServiceJobs,SurreyJobs,SM1Jobs,SuttonJobs",0,0,0,0,24,0.0,neutral,2
2025-06-27 20:00:18,foundrole,cdl lease purchase driver jobs across usa open positions hiring remote site nationwide find next opportunity view positions rchase driver jobs,,"JobOpening,Jobs,CDLALeasePurchaseDriver0",0,0,0,0,14,0.4215,positive,3
2025-06-27 20:00:06,ImageServices,work enjoy time hassles recruit without contracts pay hours worked call go selection process,,"staffingsolutions,jobs,work",0,0,0,0,1,0.5417,positive,0
2025-06-27 20:00:02,echojobs__io,avepoint hiring backend developer singapore,,"Backend,postgresql,oracle,spring,sql,java,tech,softwareengineer,jobs",0,0,0,0,57,0.0,neutral,0
2025-06-27 20:00:01,echojobs__io,avepoint hiring data engineer singapore,,"python,sql,tech,softwareengineer,jobs",0,0,0,0,26,0.0,neutral,4
2025-06-27 19:50:00,SM1Jobs,support worker,EvolveLDN,"Permanent,Croydon,Jobs,HousingJobs,Supportedhousing,Homelessness,SupportWork,SM1Jobs,SuttonJobs",0,0,0,0,18,0.4019,positive,0
2025-06-27 19:47:40,ExecujetMro,hiring execujet mro services seeking training safety officer join team lanseria south africa part leading global mro organisation dedicated excellence aviation support apply today,,"Vacancies,ExecuJetMRO,Jobs",0,0,0,0,13,0.93,positive,2
2025-06-27 19:45:48,workus_org,assistente fiscal investirh consultoria,,"jobs,job,Petrolina,Pernambuco,Brazil",0,0,0,0,21,0.0,neutral,2
2025-06-27 19:45:18,gulfgapchol,gulf gapchol download free pdf today sat jun ultimate guide gulf job opportunities apchol download free pdf today html,,"gulfgapchol,gapchol,freepdf,gulfjob,opportunities,hiring,HiringNow,Job,jobs,interview,InterviewTips,Mumbai,India",0,0,0,0,193,0.8481,positive,2
2025-06-27 19:45:00,SM1Jobs,premises assistant apply th july,"GreenshawHigh,GreenshawTrust","Permanent,Sutton,Jobs,SchoolJobs,Caretaker,MaintenanceJobs,SM1Jobs,SuttonJobs",0,1,0,0,25,0.0,neutral,2
2025-06-27 19:42:40,Dixon2023,snatched,,"American,Jobs,Americans",1,0,0,0,5,0.0,neutral,2
2025-06-27 19:42:00,UPacificCareers,need rocket great coffee great careers apply today,,"caffeineboost,careerboost,retailjobs,jobs",0,0,0,0,4,0.8481,positive,0
2025-06-27 19:40:00,SM1Jobs,team leader,,"Production,Baxter,Croydon,Jobs,ManufacturingJobs,AdminJobs,ProductionSupervisor,SM1Jobs,SuttonJobs",0,0,0,0,18,0.0,neutral,2
2025-06-27 19:38:25,UPacificCareers,recommend anyone job sales associate,,"retailjobs,jobs",0,0,0,0,5,0.3612,positive,3
2025-06-27 19:36:03,woodwebcom,offering employment title tjp millwork estimator residential window door millwork location ca job description assist estimating dept takeoffs plans new jobs estimating putting together proposals doors,,"3145,woodworking,jobs",0,0,1,0,4,0.0,neutral,3
2025-06-27 19:14:31,karablg,qlik looking agentic ai qa engineer click link apply,,"qlik,greatplacetowork,jobsearch,hiring,lookingforwork,jobs,hireme,job",0,0,0,0,30,0.0,neutral,2
2025-06-27 19:11:23,ITAlpharetta,information security engineering principal entity technology job family group group security engineering principal,,"ITSupportJobs,RemoteITJobs,JobOpening,DeveloperJobs,ITJobPro,job,jobpostings,TechnologyJobs,jobs",0,0,0,0,1,0.5859,positive,4
2025-06-27 19:11:19,Angels8Saints,saying years instead spending billion dollars add one lane hire guys decades primary job every morning every evening rush hour traffic,,"Traffic,Solutions,Jobs,Morning,Evening",0,0,0,0,44,0.0,neutral,2
2025-06-27 19:10:00,SM1Jobs,assistant hub officer closes th july,,"HMRC,Croydon,Jobs,AdminJobs,AdministrativeOfficer,CivilServiceJobs,SM1Jobs,SuttonJobs",0,0,0,0,22,0.0,neutral,2
2025-06-27 19:09:13,UPacificCareers,coffee file police report got mugged need safer job job location brew new career us,,"job,jobs",0,0,0,0,10,0.4215,positive,2
2025-06-27 19:07:19,MyWestways,travel rn day night shift available idaho wk info,,"laboranddeliverynurse,jobs,travelnurse",0,0,0,0,11,0.0,neutral,2
2025-06-27 19:05:23,ITjobsMontana,sr software dev engineer data center design engineering sr software dev engineer data center dev engineer data center design engineering,,"ProgrammingJobs,DeveloperJobs,RemoteTechJobs,jobs,SoftwareJobs,jobpostings",0,0,0,0,7,0.0,neutral,4
2025-06-27 19:05:00,SM1Jobs,service colleague hrs pw days closes th july,,"Permanent,Asda,Croydon,Wallington,Jobs,RetailJobs,CustomerServiceJobs,SM1Jobs,SuttonJobs",0,1,0,0,35,0.0,neutral,2
2025-06-27 19:01:43,today_sprint,notification rrb technician recruitment notification,,"sarkari,SarkariNaukri,sarkariresult,RRB,railway,jobs",0,0,0,0,24,0.0,neutral,2
2025-06-27 18:56:20,everlaw,want jump start career explore open roles customer experience legal engineering finance sales product marketing people roles utm source linkedin utm medium social,,"Everlaw,Jobs,JobAlert,Career,CareerOpportunity",0,0,0,0,31,0.2023,positive,2
2025-06-27 18:50:48,UPacificCareers,want work los angeles ca view latest opening,,"RocketJobs,jobs",0,0,0,0,2,0.0772,positive,0
